Perturbation	Ensemble average response
[LEF1i]-[MAPKAPK2i]	2.8426339285714284
[LEF1i]-[IRAK1i]	2.8448275862068964
[LEF1i]-[ISGF3_ci]	2.84
[LEF1i]-[SOCS1i]	2.811512415349887
[LEF1i]-[STAT3i]	2.364611260053619
[LEF1i]-[STAT1i]	2.811512415349887
[LEF1i]-[STAT2i]	2.84
[LEF1i]-[JAK_fi]	2.84
[LEF1i]-[AXIN1i]	2.8222222222222224
[LEF1i]-[MDM2i]	2.4616336633663365
[LEF1i]-[CK1_fi]	2.847777777777778
[LEF1i]-[ITCHi]	2.768
[LEF1i]-[TP53i]	2.841111111111111
[LEF1i]-[NFKB_fi]	2.84
[LEF1i]-[IKBKBi]	2.852272727272727
[LEF1i]-[REL_fi]	2.84
[LEF1i]-[PIAS1i]	2.8426339285714284
[LEF1i]-[AKT_fi]	1.726923076923077
[LEF1i]-[MAPK14i]	2.716974073840726
[LEF1i]-[CBPp300_ci]	2.7481751824817517
[LEF1i]-[SKIi]	2.84
[LEF1i]-[PPM1Ai]	2.8366666666666664
[LEF1i]-[ERK_fi]	2.8045977011494254
[LEF1i]-[GSK3_fi]	2.84
[LEF1i]-[PPP1CAi]	3.0
[LEF1i]-[TAB_fi]	2.888888888888889
[LEF1i]-[MAP3K7i]	2.888888888888889
[LEF1i]-[SMAD4i]	2.8344444444444443
[LEF1i]-[SMAD1i]	2.84
[LEF1i]-[SMAD5i]	2.84
[LEF1i]-[BMPR2i]	2.84
[LEF1i]-[ACVR1i]	2.84
[LEF1i]-[SRCi]	2.84
[LEF1i]-[SMAD3i]	2.84
[LEF1i]-[SHC1i]	2.8397590361445784
[LEF1i]-[SMAD6i]	2.8329596412556053
[LEF1i]-[TRAF6i]	2.8714622641509435
[LEF1i]-[SMAD7i]	2.9486607142857144
[LEF1i]-[SMURF1i]	2.8496503496503496
[LEF1i]-[SMURF2i]	2.8
[LEF1i]-[SMAD2i]	2.8165829145728645
[LEF1i]-[TGFBR2i]	2.8466666666666667
[LEF1i]-[TGFBR1i]	2.8466666666666667
[LEF1i]-[DVL_fi]	2.84
[LEF1i]-[DAAM1i]	2.84
[LEF1i]-[PARD6Ai]	2.84
[LEF1i]-[AP1_ci]	2.826452412736525
[LEF1i]-[MYCi]	1.822704081632653
[LEF1i]-[JUNi]	2.84
[LEF1i]-[ATF2i]	2.84
[LEF1i]-[FOSi]	2.84
[LEF1i]-[SRFi]	2.84
[LEF1i]-[PTENi]	2.8433333333333333
[LEF1i]-[CFL_fi]	2.84
[LEF1i]-[LIMK1i]	2.84
[LEF1i]-[LIMK2i]	2.84
[LEF1i]-[CDC42i]	2.84
[LEF1i]-[ARHGAP24i]	2.8233333333333333
[LEF1i]-[RAC_fi]	2.7899686520376177
[LEF1i]-[TIAM1i]	2.84
[LEF1i]-[RHOAi]	2.84
[LEF1i]-[RND3i]	2.84
[LEF1i]-[CASP3i]	2.831111111111111
[LEF1i]-[JNK_fi]	2.768
[LEF1i]-[MAP2K7i]	2.84
[LEF1i]-[MAPK8IP3i]	2.84
[LEF1i]-[ROCK1i]	2.831111111111111
[LEF1i]-[Prosurvivali]	2.84
[LEF1i]-[Antisurvivali]	2.84
[EGR1i]-[MMP_fi]	2.364611260053619
[EGR1i]-[BTRCi]	2.98
[EGR1i]-[CTNNB1i]	2.824390243902439
[EGR1i]-[SFRP1_gi]	2.98
[EGR1i]-[SFRP1i]	2.98
[EGR1i]-[CFLARi]	1.931937172774869
[EGR1i]-[MSK_fi]	2.98
[EGR1i]-[RTPK_gi]	2.98
[EGR1i]-[FZD_fi]	2.98
[EGR1i]-[DKK_fi]	2.977777777777778
[EGR1i]-[LRP_fi]	2.87
[EGR1i]-[PIK3CAi]	2.776666666666667
[EGR1i]-[MAP3K8i]	2.977272727272727
[EGR1i]-[BAXi]	2.98
[EGR1i]-[CYCSi]	2.98
[EGR1i]-[S6K_fi]	2.98
[EGR1i]-[MDM2_gi]	2.98
[EGR1i]-[mTORC2_ci]	2.98
[EGR1i]-[BADi]	2.98
[EGR1i]-[RHEBi]	2.98
[EGR1i]-[BCL2i]	2.5714285714285716
[EGR1i]-[AKT1S1i]	2.98
[EGR1i]-[TSC_fi]	2.98
[EGR1i]-[FOXO_fi]	2.98
[EGR1i]-[PTEN_gi]	2.98
[EGR1i]-[CASP8i]	2.98
[EGR1i]-[IRS1i]	2.98
[EGR1i]-[CHUKi]	2.8650568181818183
[EGR1i]-[GAB_fi]	2.9759036144578315
[EGR1i]-[PTPN11i]	2.976923076923077
[EGR1i]-[GRAP2i]	2.98
[EGR1i]-[MAP3K11i]	2.98
[EGR1i]-[MAP3K4i]	2.98
[EGR1i]-[MAP2K4i]	2.9913793103448274
[EGR1i]-[DUSP1i]	2.8434579439252334
[EGR1i]-[MAP3K5i]	2.98
[EGR1i]-[MAP2K3i]	2.98
[EGR1i]-[DUSP6i]	2.971590909090909
[EGR1i]-[RAF_fi]	2.98
[EGR1i]-[KRASi]	2.9807073954983925
[EGR1i]-[RTPK_fi]	2.1145584725536994
[EGR1i]-[SOS1i]	2.9859154929577465
[EGR1i]-[GRB2i]	2.9759036144578315
[EGR1i]-[PLCG1i]	2.98
[EGR1i]-[PTPN6i]	2.98
[EGR1i]-[SYKi]	2.9744444444444444
[EGR1i]-[CASP9i]	3.0
[EGR1i]-[PDPK1i]	2.5591517857142856
[EGR1i]-[ILKi]	2.97
[EGR1i]-[PAK1i]	2.97
[EGR1i]-[MEK_fi]	2.9767441860465116
[EGR1i]-[SOCS1_gi]	2.979683972911964
[EGR1i]-[mTORC1_ci]	2.970873786407767
[EGR1i]-[PRKCDi]	2.9794050343249427
[EGR1i]-[PLK1i]	2.9789719626168223
[EGR1i]-[MAPKAPK2i]	2.9799107142857144
[EGR1i]-[IRAK1i]	2.9793103448275864
[EGR1i]-[ISGF3_ci]	2.98
[EGR1i]-[SOCS1i]	2.979683972911964
[EGR1i]-[STAT3i]	2.98
[EGR1i]-[STAT1i]	2.979683972911964
[EGR1i]-[STAT2i]	2.98
[EGR1i]-[JAK_fi]	2.98
[EGR1i]-[AXIN1i]	2.977777777777778
[EGR1i]-[MDM2i]	2.5767326732673266
[EGR1i]-[CK1_fi]	2.98
[EGR1i]-[ITCHi]	2.96
[EGR1i]-[TP53i]	2.98
[EGR1i]-[NFKB_fi]	2.98
[EGR1i]-[IKBKBi]	2.977272727272727
[EGR1i]-[REL_fi]	2.98
[EGR1i]-[PIAS1i]	2.9799107142857144
[EGR1i]-[AKT_fi]	1.844504021447721
[EGR1i]-[MAPK14i]	2.937070938215103
[EGR1i]-[CBPp300_ci]	2.902439024390244
[EGR1i]-[SKIi]	2.98
[EGR1i]-[PPM1Ai]	2.98
[EGR1i]-[ERK_fi]	2.9233716475095783
[EGR1i]-[GSK3_fi]	2.98
[EGR1i]-[PPP1CAi]	3.0
[EGR1i]-[TAB_fi]	2.977272727272727
[EGR1i]-[MAP3K7i]	2.977272727272727
[EGR1i]-[SMAD4i]	2.98
[EGR1i]-[SMAD1i]	2.98
[EGR1i]-[SMAD5i]	2.98
[EGR1i]-[BMPR2i]	2.98
[EGR1i]-[ACVR1i]	2.98
[EGR1i]-[SRCi]	2.98
[EGR1i]-[SMAD3i]	2.98
[EGR1i]-[SHC1i]	2.9759036144578315
[EGR1i]-[SMAD6i]	2.9798206278026904
[EGR1i]-[TRAF6i]	2.9787735849056602
[EGR1i]-[SMAD7i]	2.986666666666667
[EGR1i]-[SMURF1i]	2.979020979020979
[EGR1i]-[SMURF2i]	2.9466666666666668
[EGR1i]-[SMAD2i]	2.977329974811083
[EGR1i]-[TGFBR2i]	2.98
[EGR1i]-[TGFBR1i]	2.98
[EGR1i]-[DVL_fi]	2.98
[EGR1i]-[DAAM1i]	2.98
[EGR1i]-[PARD6Ai]	2.98
[EGR1i]-[AP1_ci]	2.9621559633027523
[EGR1i]-[MYCi]	1.9668367346938775
[EGR1i]-[JUNi]	2.98
[EGR1i]-[ATF2i]	2.98
[EGR1i]-[FOSi]	2.98
[EGR1i]-[SRFi]	2.98
[EGR1i]-[PTENi]	2.98
[EGR1i]-[CFL_fi]	2.98
[EGR1i]-[LIMK1i]	2.98
[EGR1i]-[LIMK2i]	2.98
[EGR1i]-[CDC42i]	2.98
[EGR1i]-[ARHGAP24i]	2.98
[EGR1i]-[RAC_fi]	2.9699367088607596
[EGR1i]-[TIAM1i]	2.98
[EGR1i]-[RHOAi]	2.98
[EGR1i]-[RND3i]	2.98
[EGR1i]-[CASP3i]	2.98
[EGR1i]-[JNK_fi]	2.96
[EGR1i]-[MAP2K7i]	2.98
[EGR1i]-[MAPK8IP3i]	2.98
[EGR1i]-[ROCK1i]	2.98
[EGR1i]-[Prosurvivali]	2.98
[EGR1i]-[Antisurvivali]	2.98
[MMP_fi]-[BTRCi]	2.364611260053619
[MMP_fi]-[CTNNB1i]	2.27190332326284
[MMP_fi]-[SFRP1_gi]	2.364611260053619
[MMP_fi]-[SFRP1i]	2.364611260053619
[MMP_fi]-[CFLARi]	1.4
[MMP_fi]-[MSK_fi]	2.364611260053619
[MMP_fi]-[RTPK_gi]	2.1145584725536994
[MMP_fi]-[FZD_fi]	2.364611260053619
[MMP_fi]-[DKK_fi]	2.319402985074627
[MMP_fi]-[LRP_fi]	2.1908212560386473
[MMP_fi]-[PIK3CAi]	2.183923705722071
[MMP_fi]-[MAP3K8i]	2.4412698412698415
[MMP_fi]-[BAXi]	2.364611260053619
[MMP_fi]-[CYCSi]	2.364611260053619
[MMP_fi]-[S6K_fi]	2.3806970509383376
[MMP_fi]-[MDM2_gi]	2.364611260053619
[MMP_fi]-[mTORC2_ci]	2.3619302949061662
[MMP_fi]-[BADi]	2.364611260053619
[MMP_fi]-[RHEBi]	2.364611260053619
[MMP_fi]-[BCL2i]	2.1487603305785123
[MMP_fi]-[AKT1S1i]	2.364611260053619
[MMP_fi]-[TSC_fi]	2.364611260053619
[MMP_fi]-[FOXO_fi]	2.224343675417661
[MMP_fi]-[PTEN_gi]	2.364611260053619
[MMP_fi]-[CASP8i]	2.4772117962466487
[MMP_fi]-[IRS1i]	2.364611260053619
[MMP_fi]-[CHUKi]	2.2901023890784984
[MMP_fi]-[GAB_fi]	2.3541666666666665
[MMP_fi]-[PTPN11i]	2.339563862928349
[MMP_fi]-[GRAP2i]	2.36
[MMP_fi]-[MAP3K11i]	2.364611260053619
[MMP_fi]-[MAP3K4i]	2.364611260053619
[MMP_fi]-[MAP2K4i]	2.3300970873786406
[MMP_fi]-[DUSP1i]	2.227146814404432
[MMP_fi]-[MAP3K5i]	2.364611260053619
[MMP_fi]-[MAP2K3i]	2.364611260053619
[MMP_fi]-[DUSP6i]	2.274390243902439
[MMP_fi]-[RAF_fi]	2.3089430894308944
[MMP_fi]-[KRASi]	2.304
[MMP_fi]-[RTPK_fi]	2.1145584725536994
[MMP_fi]-[SOS1i]	2.371014492753623
[MMP_fi]-[GRB2i]	2.3541666666666665
[MMP_fi]-[PLCG1i]	2.3698630136986303
[MMP_fi]-[PTPN6i]	2.364611260053619
[MMP_fi]-[SYKi]	2.3612637362637363
[MMP_fi]-[CASP9i]	2.9
[MMP_fi]-[PDPK1i]	2.0110192837465566
[MMP_fi]-[ILKi]	2.363013698630137
[MMP_fi]-[PAK1i]	2.363013698630137
[MMP_fi]-[MEK_fi]	2.474747474747475
[MMP_fi]-[SOCS1_gi]	2.3054830287206265
[MMP_fi]-[mTORC1_ci]	2.2450980392156863
[MMP_fi]-[PRKCDi]	2.368271954674221
[MMP_fi]-[PLK1i]	2.33983286908078
[MMP_fi]-[MAPKAPK2i]	2.3692722371967654
[MMP_fi]-[IRAK1i]	2.422857142857143
[MMP_fi]-[ISGF3_ci]	2.364611260053619
[MMP_fi]-[SOCS1i]	2.3054830287206265
[MMP_fi]-[STAT3i]	2.364611260053619
[MMP_fi]-[STAT1i]	2.3054830287206265
[MMP_fi]-[STAT2i]	2.364611260053619
[MMP_fi]-[JAK_fi]	2.364611260053619
[MMP_fi]-[AXIN1i]	2.304985337243402
[MMP_fi]-[MDM2i]	2.085294117647059
[MMP_fi]-[CK1_fi]	2.3787465940054497
[MMP_fi]-[ITCHi]	2.056410256410256
[MMP_fi]-[TP53i]	2.3672922252010724
[MMP_fi]-[NFKB_fi]	2.364611260053619
[MMP_fi]-[IKBKBi]	2.4412698412698415
[MMP_fi]-[REL_fi]	2.364611260053619
[MMP_fi]-[PIAS1i]	2.3692722371967654
[MMP_fi]-[AKT_fi]	1.4545454545454546
[MMP_fi]-[MAPK14i]	2.205665024630542
[MMP_fi]-[CBPp300_ci]	2.216463414634146
[MMP_fi]-[SKIi]	2.368279569892473
[MMP_fi]-[PPM1Ai]	2.3617021276595747
[MMP_fi]-[ERK_fi]	2.4129353233830844
[MMP_fi]-[GSK3_fi]	2.364611260053619
[MMP_fi]-[PPP1CAi]	3.0
[MMP_fi]-[TAB_fi]	2.5272108843537415
[MMP_fi]-[MAP3K7i]	2.5272108843537415
[MMP_fi]-[SMAD4i]	2.350923482849604
[MMP_fi]-[SMAD1i]	2.364611260053619
[MMP_fi]-[SMAD5i]	2.364611260053619
[MMP_fi]-[BMPR2i]	2.364611260053619
[MMP_fi]-[ACVR1i]	2.364611260053619
[MMP_fi]-[SRCi]	2.364611260053619
[MMP_fi]-[SMAD3i]	2.3655913978494625
[MMP_fi]-[SHC1i]	2.3541666666666665
[MMP_fi]-[SMAD6i]	2.3485254691689006
[MMP_fi]-[TRAF6i]	2.4814814814814814
[MMP_fi]-[SMAD7i]	2.8271028037383177
[MMP_fi]-[SMURF1i]	2.4096045197740112
[MMP_fi]-[SMURF2i]	2.3044041450777204
[MMP_fi]-[SMAD2i]	2.2848484848484847
[MMP_fi]-[TGFBR2i]	2.3794037940379402
[MMP_fi]-[TGFBR1i]	2.3794037940379402
[MMP_fi]-[DVL_fi]	2.364611260053619
[MMP_fi]-[DAAM1i]	2.364611260053619
[MMP_fi]-[PARD6Ai]	2.364611260053619
[MMP_fi]-[AP1_ci]	2.376750700280112
[MMP_fi]-[MYCi]	1.3424242424242425
[MMP_fi]-[JUNi]	2.364611260053619
[MMP_fi]-[ATF2i]	2.364611260053619
[MMP_fi]-[FOSi]	2.364611260053619
[MMP_fi]-[SRFi]	2.364611260053619
[MMP_fi]-[PTENi]	2.393617021276596
[MMP_fi]-[CFL_fi]	2.364611260053619
[MMP_fi]-[LIMK1i]	2.364611260053619
[MMP_fi]-[LIMK2i]	2.364611260053619
[MMP_fi]-[CDC42i]	2.364611260053619
[MMP_fi]-[ARHGAP24i]	2.3488372093023258
[MMP_fi]-[RAC_fi]	2.279783393501805
[MMP_fi]-[TIAM1i]	2.364611260053619
[MMP_fi]-[RHOAi]	2.364611260053619
[MMP_fi]-[RND3i]	2.364611260053619
[MMP_fi]-[CASP3i]	2.3794871794871795
[MMP_fi]-[JNK_fi]	2.056410256410256
[MMP_fi]-[MAP2K7i]	2.364611260053619
[MMP_fi]-[MAPK8IP3i]	2.364611260053619
[MMP_fi]-[ROCK1i]	2.3794871794871795
[MMP_fi]-[Prosurvivali]	2.364611260053619
[MMP_fi]-[Antisurvivali]	2.364611260053619
[BTRCi]-[CTNNB1i]	2.7632911392405064
[BTRCi]-[SFRP1_gi]	2.98
[BTRCi]-[SFRP1i]	2.98
[BTRCi]-[CFLARi]	1.931937172774869
[BTRCi]-[MSK_fi]	2.98
[BTRCi]-[RTPK_gi]	2.98
[BTRCi]-[FZD_fi]	2.98
[BTRCi]-[DKK_fi]	2.977777777777778
[BTRCi]-[LRP_fi]	2.98
[BTRCi]-[PIK3CAi]	2.776666666666667
[BTRCi]-[MAP3K8i]	2.977272727272727
[BTRCi]-[BAXi]	2.98
[BTRCi]-[CYCSi]	2.98
[BTRCi]-[S6K_fi]	2.98
[BTRCi]-[MDM2_gi]	2.98
[BTRCi]-[mTORC2_ci]	2.98
[BTRCi]-[BADi]	2.98
[BTRCi]-[RHEBi]	2.98
[BTRCi]-[BCL2i]	2.5714285714285716
[BTRCi]-[AKT1S1i]	2.98
[BTRCi]-[TSC_fi]	2.98
[BTRCi]-[FOXO_fi]	2.98
[BTRCi]-[PTEN_gi]	2.98
[BTRCi]-[CASP8i]	2.98
[BTRCi]-[IRS1i]	2.98
[BTRCi]-[CHUKi]	2.887440758293839
[BTRCi]-[GAB_fi]	2.9759036144578315
[BTRCi]-[PTPN11i]	2.976923076923077
[BTRCi]-[GRAP2i]	2.98
[BTRCi]-[MAP3K11i]	2.98
[BTRCi]-[MAP3K4i]	2.98
[BTRCi]-[MAP2K4i]	2.9913793103448274
[BTRCi]-[DUSP1i]	2.8434579439252334
[BTRCi]-[MAP3K5i]	2.98
[BTRCi]-[MAP2K3i]	2.98
[BTRCi]-[DUSP6i]	2.971590909090909
[BTRCi]-[RAF_fi]	2.98
[BTRCi]-[KRASi]	2.9807073954983925
[BTRCi]-[RTPK_fi]	2.1145584725536994
[BTRCi]-[SOS1i]	2.9859154929577465
[BTRCi]-[GRB2i]	2.9759036144578315
[BTRCi]-[PLCG1i]	2.98
[BTRCi]-[PTPN6i]	2.98
[BTRCi]-[SYKi]	2.9744444444444444
[BTRCi]-[CASP9i]	3.0
[BTRCi]-[PDPK1i]	2.5591517857142856
[BTRCi]-[ILKi]	2.97
[BTRCi]-[PAK1i]	2.97
[BTRCi]-[MEK_fi]	2.9767441860465116
[BTRCi]-[SOCS1_gi]	2.9706546275395036
[BTRCi]-[mTORC1_ci]	2.970873786407767
[BTRCi]-[PRKCDi]	2.9794050343249427
[BTRCi]-[PLK1i]	2.9789719626168223
[BTRCi]-[MAPKAPK2i]	2.9799107142857144
[BTRCi]-[IRAK1i]	2.9793103448275864
[BTRCi]-[ISGF3_ci]	2.98
[BTRCi]-[SOCS1i]	2.9706546275395036
[BTRCi]-[STAT3i]	2.98
[BTRCi]-[STAT1i]	2.9706546275395036
[BTRCi]-[STAT2i]	2.98
[BTRCi]-[JAK_fi]	2.98
[BTRCi]-[AXIN1i]	2.977777777777778
[BTRCi]-[MDM2i]	2.5767326732673266
[BTRCi]-[CK1_fi]	2.98
[BTRCi]-[ITCHi]	2.96
[BTRCi]-[TP53i]	2.98
[BTRCi]-[NFKB_fi]	2.98
[BTRCi]-[IKBKBi]	2.977272727272727
[BTRCi]-[REL_fi]	2.98
[BTRCi]-[PIAS1i]	2.9799107142857144
[BTRCi]-[AKT_fi]	1.844504021447721
[BTRCi]-[MAPK14i]	2.910138248847926
[BTRCi]-[CBPp300_ci]	2.902439024390244
[BTRCi]-[SKIi]	2.98
[BTRCi]-[PPM1Ai]	2.98
[BTRCi]-[ERK_fi]	2.9767441860465116
[BTRCi]-[GSK3_fi]	2.98
[BTRCi]-[PPP1CAi]	3.0
[BTRCi]-[TAB_fi]	2.977272727272727
[BTRCi]-[MAP3K7i]	2.977272727272727
[BTRCi]-[SMAD4i]	2.98
[BTRCi]-[SMAD1i]	2.98
[BTRCi]-[SMAD5i]	2.98
[BTRCi]-[BMPR2i]	2.98
[BTRCi]-[ACVR1i]	2.98
[BTRCi]-[SRCi]	2.98
[BTRCi]-[SMAD3i]	2.98
[BTRCi]-[SHC1i]	2.9759036144578315
[BTRCi]-[SMAD6i]	2.977578475336323
[BTRCi]-[TRAF6i]	2.9787735849056602
[BTRCi]-[SMAD7i]	2.984375
[BTRCi]-[SMURF1i]	2.979020979020979
[BTRCi]-[SMURF2i]	2.9466666666666668
[BTRCi]-[SMAD2i]	2.977329974811083
[BTRCi]-[TGFBR2i]	2.98
[BTRCi]-[TGFBR1i]	2.98
[BTRCi]-[DVL_fi]	2.98
[BTRCi]-[DAAM1i]	2.98
[BTRCi]-[PARD6Ai]	2.98
[BTRCi]-[AP1_ci]	2.9621559633027523
[BTRCi]-[MYCi]	1.98
[BTRCi]-[JUNi]	2.98
[BTRCi]-[ATF2i]	2.98
[BTRCi]-[FOSi]	2.98
[BTRCi]-[SRFi]	2.98
[BTRCi]-[PTENi]	2.98
[BTRCi]-[CFL_fi]	2.98
[BTRCi]-[LIMK1i]	2.98
[BTRCi]-[LIMK2i]	2.98
[BTRCi]-[CDC42i]	2.98
[BTRCi]-[ARHGAP24i]	2.98
[BTRCi]-[RAC_fi]	2.9699367088607596
[BTRCi]-[TIAM1i]	2.98
[BTRCi]-[RHOAi]	2.98
[BTRCi]-[RND3i]	2.98
[BTRCi]-[CASP3i]	2.98
[BTRCi]-[JNK_fi]	2.96
[BTRCi]-[MAP2K7i]	2.98
[BTRCi]-[MAPK8IP3i]	2.98
[BTRCi]-[ROCK1i]	2.98
[BTRCi]-[Prosurvivali]	2.98
[BTRCi]-[Antisurvivali]	2.98
[CTNNB1i]-[SFRP1_gi]	2.7632911392405064
[CTNNB1i]-[SFRP1i]	2.7632911392405064
[CTNNB1i]-[CFLARi]	1.7836676217765044
[CTNNB1i]-[MSK_fi]	2.7632911392405064
[CTNNB1i]-[RTPK_gi]	2.659493670886076
[CTNNB1i]-[FZD_fi]	2.7632911392405064
[CTNNB1i]-[DKK_fi]	2.769230769230769
[CTNNB1i]-[LRP_fi]	2.7184579439252334
[CTNNB1i]-[PIK3CAi]	2.542821158690176
[CTNNB1i]-[MAP3K8i]	2.777142857142857
[CTNNB1i]-[BAXi]	2.7632911392405064
[CTNNB1i]-[CYCSi]	2.7632911392405064
[CTNNB1i]-[S6K_fi]	2.7658227848101267
[CTNNB1i]-[MDM2_gi]	2.7632911392405064
[CTNNB1i]-[mTORC2_ci]	2.7645569620253165
[CTNNB1i]-[BADi]	2.7632911392405064
[CTNNB1i]-[RHEBi]	2.7724935732647813
[CTNNB1i]-[BCL2i]	2.4157894736842107
[CTNNB1i]-[AKT1S1i]	2.7632911392405064
[CTNNB1i]-[TSC_fi]	2.7632911392405064
[CTNNB1i]-[FOXO_fi]	2.6949367088607596
[CTNNB1i]-[PTEN_gi]	2.824390243902439
[CTNNB1i]-[CASP8i]	2.7962025316455694
[CTNNB1i]-[IRS1i]	2.7632911392405064
[CTNNB1i]-[CHUKi]	2.731382978723404
[CTNNB1i]-[GAB_fi]	2.753481894150418
[CTNNB1i]-[PTPN11i]	2.7507331378299122
[CTNNB1i]-[GRAP2i]	2.7632911392405064
[CTNNB1i]-[MAP3K11i]	2.7632911392405064
[CTNNB1i]-[MAP3K4i]	2.7632911392405064
[CTNNB1i]-[MAP2K4i]	2.758445945945946
[CTNNB1i]-[DUSP1i]	2.6430288461538463
[CTNNB1i]-[MAP3K5i]	2.7632911392405064
[CTNNB1i]-[MAP2K3i]	2.7632911392405064
[CTNNB1i]-[DUSP6i]	2.7268518518518516
[CTNNB1i]-[RAF_fi]	2.7129277566539924
[CTNNB1i]-[KRASi]	2.7111111111111112
[CTNNB1i]-[RTPK_fi]	1.9788918205804749
[CTNNB1i]-[SOS1i]	2.7540983606557377
[CTNNB1i]-[GRB2i]	2.753481894150418
[CTNNB1i]-[PLCG1i]	2.761658031088083
[CTNNB1i]-[PTPN6i]	2.7632911392405064
[CTNNB1i]-[SYKi]	2.7557840616966582
[CTNNB1i]-[CASP9i]	2.895780384691456
[CTNNB1i]-[PDPK1i]	2.3629441624365484
[CTNNB1i]-[ILKi]	2.7468513853904284
[CTNNB1i]-[PAK1i]	2.7468513853904284
[CTNNB1i]-[MEK_fi]	2.745833333333333
[CTNNB1i]-[SOCS1_gi]	2.7371134020618557
[CTNNB1i]-[mTORC1_ci]	2.685121107266436
[CTNNB1i]-[PRKCDi]	2.7688311688311686
[CTNNB1i]-[PLK1i]	2.7233766233766232
[CTNNB1i]-[MAPKAPK2i]	2.763959390862944
[CTNNB1i]-[IRAK1i]	2.769633507853403
[CTNNB1i]-[ISGF3_ci]	2.7632911392405064
[CTNNB1i]-[SOCS1i]	2.7371134020618557
[CTNNB1i]-[STAT3i]	2.2205438066465257
[CTNNB1i]-[STAT1i]	2.7371134020618557
[CTNNB1i]-[STAT2i]	2.7632911392405064
[CTNNB1i]-[JAK_fi]	2.7632911392405064
[CTNNB1i]-[AXIN1i]	2.76025641025641
[CTNNB1i]-[MDM2i]	2.3767123287671232
[CTNNB1i]-[CK1_fi]	2.7721518987341773
[CTNNB1i]-[ITCHi]	2.642857142857143
[CTNNB1i]-[TP53i]	2.770886075949367
[CTNNB1i]-[NFKB_fi]	2.7632911392405064
[CTNNB1i]-[IKBKBi]	2.7742857142857145
[CTNNB1i]-[REL_fi]	2.7632911392405064
[CTNNB1i]-[PIAS1i]	2.766497461928934
[CTNNB1i]-[AKT_fi]	1.5788732394366196
[CTNNB1i]-[MAPK14i]	2.656357598058956
[CTNNB1i]-[CBPp300_ci]	2.6607629427792916
[CTNNB1i]-[SKIi]	2.7632911392405064
[CTNNB1i]-[PPM1Ai]	2.768292682926829
[CTNNB1i]-[ERK_fi]	2.623481781376518
[CTNNB1i]-[GSK3_fi]	2.7632911392405064
[CTNNB1i]-[PPP1CAi]	2.9443037974683546
[CTNNB1i]-[TAB_fi]	2.839378238341969
[CTNNB1i]-[MAP3K7i]	2.839378238341969
[CTNNB1i]-[SMAD4i]	2.765281173594132
[CTNNB1i]-[SMAD1i]	2.7632911392405064
[CTNNB1i]-[SMAD5i]	2.7632911392405064
[CTNNB1i]-[BMPR2i]	2.7632911392405064
[CTNNB1i]-[ACVR1i]	2.7632911392405064
[CTNNB1i]-[SRCi]	2.760759493670886
[CTNNB1i]-[SMAD3i]	2.7647814910025708
[CTNNB1i]-[SHC1i]	2.753481894150418
[CTNNB1i]-[SMAD6i]	2.760598503740648
[CTNNB1i]-[TRAF6i]	2.8156565656565657
[CTNNB1i]-[SMAD7i]	2.8936915887850465
[CTNNB1i]-[SMURF1i]	2.7755905511811023
[CTNNB1i]-[SMURF2i]	2.7022988505747128
[CTNNB1i]-[SMAD2i]	2.7403846153846154
[CTNNB1i]-[TGFBR2i]	2.7738693467336684
[CTNNB1i]-[TGFBR1i]	2.7738693467336684
[CTNNB1i]-[DVL_fi]	2.7632911392405064
[CTNNB1i]-[DAAM1i]	2.7632911392405064
[CTNNB1i]-[PARD6Ai]	2.7632911392405064
[CTNNB1i]-[AP1_ci]	2.7346318232548703
[CTNNB1i]-[MYCi]	1.7733644859813085
[CTNNB1i]-[JUNi]	2.7632911392405064
[CTNNB1i]-[ATF2i]	2.7632911392405064
[CTNNB1i]-[FOSi]	2.7632911392405064
[CTNNB1i]-[SRFi]	2.7632911392405064
[CTNNB1i]-[PTENi]	2.828048780487805
[CTNNB1i]-[CFL_fi]	2.7632911392405064
[CTNNB1i]-[LIMK1i]	2.7632911392405064
[CTNNB1i]-[LIMK2i]	2.7632911392405064
[CTNNB1i]-[CDC42i]	2.7632911392405064
[CTNNB1i]-[ARHGAP24i]	2.7443037974683544
[CTNNB1i]-[RAC_fi]	2.7226277372262775
[CTNNB1i]-[TIAM1i]	2.7632911392405064
[CTNNB1i]-[RHOAi]	2.7632911392405064
[CTNNB1i]-[RND3i]	2.7632911392405064
[CTNNB1i]-[CASP3i]	2.750632911392405
[CTNNB1i]-[JNK_fi]	2.642857142857143
[CTNNB1i]-[MAP2K7i]	2.7632911392405064
[CTNNB1i]-[MAPK8IP3i]	2.7632911392405064
[CTNNB1i]-[ROCK1i]	2.7468354430379747
[CTNNB1i]-[Prosurvivali]	2.7632911392405064
[CTNNB1i]-[Antisurvivali]	2.7632911392405064
[SFRP1_gi]-[SFRP1i]	2.98
[SFRP1_gi]-[CFLARi]	1.931937172774869
[SFRP1_gi]-[MSK_fi]	2.98
[SFRP1_gi]-[RTPK_gi]	2.98
[SFRP1_gi]-[FZD_fi]	2.98
[SFRP1_gi]-[DKK_fi]	2.977777777777778
[SFRP1_gi]-[LRP_fi]	2.858108108108108
[SFRP1_gi]-[PIK3CAi]	2.776666666666667
[SFRP1_gi]-[MAP3K8i]	2.977272727272727
